CC(C)Nc1ncnc2oc(c3ccc(OCCN4CCCC4)cc3)c(c5ccccc5)c12,C(CN1CCNCC1)Nc2ncnc3oc(c4ccc(OCCN5CCCC5)cc4)c(c6ccccc6)c23,CHEMBL247866,CHEMBL247468,[*:1]C(C)C>>[*:1]CCN1CCNCC1,[*:1]Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c21
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CCN(Cc1ccccc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL583895,CHEMBL584322,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:2]CN([*:1])Cc1ccccc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CC(C)Nc1cc(ncn1)c2c(N)nn3cccnc23,CHEMBL583895,CHEMBL568790,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:1]NC([*:2])C,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CHEMBL569737,CHEMBL569948,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]CCN([*:2])CCC,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL569737,CHEMBL576862,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:2]N[C@@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569737,CHEMBL571118,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]OC(=O)C1CCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569737,CHEMBL571119,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]COC(=O)C1CCCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL569737,CHEMBL583895,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL569737,CHEMBL569966,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL569737,CHEMBL568816,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL569737,CHEMBL570206,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCN(Cc1ccncc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569737,CHEMBL569739,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]CN([*:2])Cc1ccncc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CN(C)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569737,CHEMBL585527,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]N(C)C1CCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL569737,CHEMBL576862,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:2]N[C@@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL569737,CHEMBL570206,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL569737,CHEMBL569966,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCN(Cc1ccccc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569737,CHEMBL584322,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:1]CN([*:2])Cc1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CN(C)C(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC(C)Nc1cc(ncn1)c2c(N)nn3cccnc23,CHEMBL569737,CHEMBL568790,[*:1]N(C)C(=O)C1CCCN([*:2])C1>>[*:2]NC([*:1])C,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL569948,CHEMBL576862,[*:1]CCN([*:2])CCC>>[*:2]N[C@@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569948,CHEMBL571118,[*:1]CCN([*:2])CCC>>[*:1]OC(=O)C1CCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569948,CHEMBL571119,[*:1]CCN([*:2])CCC>>[*:1]COC(=O)C1CCCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL569948,CHEMBL583895,[*:1]CCN([*:2])CCC>>[*:2]N[C@H]([*:1])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL569948,CHEMBL569966,[*:1]CCN([*:2])CCC>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL569948,CHEMBL568816,[*:1]CCN([*:2])CCC>>[*:2]N[C@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL569948,CHEMBL570206,[*:1]CCN([*:2])CCC>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CCN(Cc1ccncc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569948,CHEMBL569739,[*:1]CCN([*:2])CCC>>[*:1]CN([*:2])Cc1ccncc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CN(C)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569948,CHEMBL585527,[*:1]CCN([*:2])CCC>>[*:1]N(C)C1CCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL569948,CHEMBL576862,[*:1]CCN([*:2])CCC>>[*:2]N[C@@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL569948,CHEMBL570206,[*:1]CCN([*:2])CCC>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL569948,CHEMBL569966,[*:1]CCN([*:2])CCC>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CCN(Cc1ccccc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL569948,CHEMBL584322,[*:1]CCN([*:2])CCC>>[*:1]CN([*:2])Cc1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCCN(CCC)c1cc(ncn1)c2c(N)nn3cccnc23,CC(C)Nc1cc(ncn1)c2c(N)nn3cccnc23,CHEMBL569948,CHEMBL568790,[*:1]CCN([*:2])CCC>>[*:2]NC([*:1])C,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL576862,CHEMBL571118,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:2]OC(=O)C1CCN([*:1])C1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL576862,CHEMBL571119,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:2]COC(=O)C1CCCN([*:1])C1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL576862,CHEMBL583895,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:1]N[C@H]([*:2])c1ccc(F)cc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL576862,CHEMBL569966,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:2]C[C@@H](N[*:1])c1ccc(F)cc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL576862,CHEMBL568816,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:1]N[C@H]([*:2])c1ccccc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL576862,CHEMBL570206,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:1]N[C@H]([*:2])c1ccc(Cl)cc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CCN(Cc1ccncc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL576862,CHEMBL569739,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:2]CN([*:1])Cc1ccncc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CN(C)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL576862,CHEMBL585527,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:2]N(C)C1CCN([*:1])C1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL576862,CHEMBL570206,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:1]N[C@H]([*:2])c1ccc(Cl)cc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL576862,CHEMBL569966,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:2]C[C@@H](N[*:1])c1ccc(F)cc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CCN(Cc1ccccc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL576862,CHEMBL584322,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:2]CN([*:1])Cc1ccccc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CC(C)Nc1cc(ncn1)c2c(N)nn3cccnc23,CHEMBL576862,CHEMBL568790,[*:1]N[C@@H]([*:2])c1ccccc1>>[*:1]NC([*:2])C,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL571118,CHEMBL571119,[*:1]OC(=O)C1CCN([*:2])C1>>[*:1]COC(=O)C1CCCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL571118,CHEMBL583895,[*:1]OC(=O)C1CCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL571118,CHEMBL569966,[*:1]OC(=O)C1CCN([*:2])C1>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL571118,CHEMBL568816,[*:1]OC(=O)C1CCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL571118,CHEMBL570206,[*:1]OC(=O)C1CCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCN(Cc1ccncc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL571118,CHEMBL569739,[*:1]OC(=O)C1CCN([*:2])C1>>[*:1]CN([*:2])Cc1ccncc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CN(C)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL571118,CHEMBL585527,[*:1]OC(=O)C1CCN([*:2])C1>>[*:1]N(C)C1CCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL571118,CHEMBL576862,[*:1]OC(=O)C1CCN([*:2])C1>>[*:2]N[C@@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL571118,CHEMBL570206,[*:1]OC(=O)C1CCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL571118,CHEMBL569966,[*:1]OC(=O)C1CCN([*:2])C1>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCN(Cc1ccccc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL571118,CHEMBL584322,[*:1]OC(=O)C1CCN([*:2])C1>>[*:1]CN([*:2])Cc1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
COC(=O)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC(C)Nc1cc(ncn1)c2c(N)nn3cccnc23,CHEMBL571118,CHEMBL568790,[*:1]OC(=O)C1CCN([*:2])C1>>[*:2]NC([*:1])C,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL571119,CHEMBL583895,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL571119,CHEMBL569966,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL571119,CHEMBL568816,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL571119,CHEMBL570206,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCN(Cc1ccncc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL571119,CHEMBL569739,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:1]CN([*:2])Cc1ccncc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CN(C)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL571119,CHEMBL585527,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:1]N(C)C1CCN([*:2])C1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL571119,CHEMBL576862,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:2]N[C@@H]([*:1])c1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL571119,CHEMBL570206,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:2]N[C@H]([*:1])c1ccc(Cl)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL571119,CHEMBL569966,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:1]C[C@@H](N[*:2])c1ccc(F)cc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CCN(Cc1ccccc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL571119,CHEMBL584322,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:1]CN([*:2])Cc1ccccc1,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
CCOC(=O)C1CCCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CC(C)Nc1cc(ncn1)c2c(N)nn3cccnc23,CHEMBL571119,CHEMBL568790,[*:1]COC(=O)C1CCCN([*:2])C1>>[*:2]NC([*:1])C,[*:1]C.[*:2]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CC[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CHEMBL583895,CHEMBL569966,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:2]C[C@@H](N[*:1])c1ccc(F)cc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL583895,CHEMBL568816,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:1]N[C@H]([*:2])c1ccccc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(Cl)cc4,CHEMBL583895,CHEMBL570206,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:1]N[C@H]([*:2])c1ccc(Cl)cc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CCN(Cc1ccncc1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL583895,CHEMBL569739,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:2]CN([*:1])Cc1ccncc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,CN(C)C1CCN(C1)c2cc(ncn2)c3c(N)nn4cccnc34,CHEMBL583895,CHEMBL585527,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:2]N(C)C1CCN([*:1])C1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
C[C@@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccc(F)cc4,C[C@H](Nc1cc(ncn1)c2c(N)nn3cccnc23)c4ccccc4,CHEMBL583895,CHEMBL576862,[*:1]N[C@H]([*:2])c1ccc(F)cc1>>[*:1]N[C@@H]([*:2])c1ccccc1,[*:2]C.[*:1]c1cc(-c2c(N)nn3cccnc23)ncn1
